i,j,lat,lon,region,good,fair,poor,cfactor
616,301,54.67268,-128.702296,Terrace,100,55,33,1.53
606,322,54.541356,-127.827864,Terrace,100,55,33,1.53
650,307,55.449288,-128.732984,Terrace,100,55,33,1.53
658,305,55.616892,-128.873576,Terrace,100,55,33,1.53
668,321,55.907508,-128.32432,Terrace,100,55,33,1.53
652,318,55.541256,-128.320032,Terrace,100,55,33,1.53
685,303,56.203096,-129.169144,Terrace,100,55,33,1.53
668,297,55.801196,-129.26644,Terrace,100,55,33,1.53
664,323,55.82768,-128.215208,Terrace,100,55,33,1.53
576,287,53.728252,-128.92676,Terrace,100,55,33,1.53
639,280,55.083872,-129.68828,Terrace,100,55,33,1.53
586,315,54.070028,-127.950832,Terrace,100,55,33,1.53
615,306,54.672464,-128.50396,Terrace,100,55,33,1.53
598,295,54.249068,-128.793208,Terrace,100,55,33,1.53
619,319,54.816308,-128.036208,Terrace,100,55,33,1.53
633,307,55.074152,-128.601912,Terrace,100,55,33,1.53
663,306,55.731616,-128.87404,Terrace,100,55,33,1.53
577,285,53.741336,-129.00888,Terrace,100,55,33,1.53
611,289,54.508836,-129.120304,Terrace,100,55,33,1.53
621,295,54.756312,-128.969768,Terrace,100,55,33,1.53
634,278,54.964448,-129.723888,Terrace,100,55,33,1.53
352,354,49.022952,-125.152832,Tofino,100,55,33,1.68
343,365,48.85816,-124.73664,Tofino,100,55,33,1.68
371,326,49.34834,-126.203608,Tofino,100,55,33,1.68
358,334,49.088168,-125.860928,Tofino,100,55,33,1.68
357,353,49.130912,-125.21204,Tofino,100,55,33,1.68
368,337,49.320936,-125.813072,Tofino,100,55,33,1.68
351,359,49.01706,-124.978616,Tofino,100,55,33,1.68
369,329,49.314756,-126.09052,Tofino,100,55,33,1.68
361,336,49.161864,-125.809344,Tofino,100,55,33,1.68
343,363,48.851796,-124.804128,Tofino,100,55,33,1.68
339,353,48.730332,-125.121224,Tofino,100,55,33,1.68
374,321,49.396656,-126.390568,Tofino,100,55,33,1.68
371,339,49.394608,-125.761144,Tofino,100,55,33,1.68
364,342,49.249404,-125.621744,Tofino,100,55,33,1.68
365,342,49.271636,-125.62704,Tofino,100,55,33,1.68
361,328,49.133484,-126.080344,Tofino,100,55,33,1.68
372,325,49.366912,-126.243208,Tofino,100,55,33,1.68
376,335,49.491656,-125.924632,Tofino,100,55,33,1.68
340,355,48.759152,-125.058928,Tofino,100,55,33,1.68
347,362,48.937676,-124.857424,Tofino,100,55,33,1.68
361,327,49.129892,-126.114192,Tofino,100,55,33,1.68
368,329,49.292548,-126.085,Tofino,100,55,33,1.68
379,325,49.52232,-126.282552,Tofino,100,55,33,1.68
377,330,49.496028,-126.10076,Tofino,100,55,33,1.68
350,348,48.958468,-125.345504,Tofino,100,55,33,1.68
359,336,49.117416,-125.7986,Tofino,100,55,33,1.68
360,350,49.187652,-125.329184,Tofino,100,55,33,1.68
348,358,48.947024,-124.997536,Tofino,100,55,33,1.68
358,332,49.081104,-125.928592,Tofino,100,55,33,1.68
338,356,48.717896,-125.01536,Tofino,100,55,33,1.68
373,331,49.410772,-126.044544,Tofino,100,55,33,1.68
370,330,49.340556,-126.06204,Tofino,100,55,33,1.68
343,357,48.83246,-125.006472,Tofino,100,55,33,1.68
339,356,48.740156,-125.020312,Tofino,100,55,33,1.68
347,345,48.881616,-125.431304,Tofino,100,55,33,1.68
337,361,48.71178,-124.842288,Tofino,100,55,33,1.68
377,321,49.463236,-126.407616,Tofino,100,55,33,1.68
342,357,48.810196,-125.001512,Tofino,100,55,33,1.68
373,344,49.456392,-125.601336,Tofino,100,55,33,1.68
379,327,49.529604,-126.214296,Tofino,100,55,33,1.68
347,349,48.89508,-125.296392,Tofino,100,55,33,1.68
345,346,48.840508,-125.387288,Tofino,100,55,33,1.68
338,361,48.734052,-124.84716,Tofino,100,55,33,1.68
341,366,48.816772,-124.693264,Tofino,100,55,33,1.68
358,354,49.15648,-125.1832,Tofino,100,55,33,1.68
364,349,49.273268,-125.383824,Tofino,100,55,33,1.68
350,347,48.955104,-125.37928,Tofino,100,55,33,1.68
372,317,49.337452,-126.515152,Tofino,100,55,33,1.68
369,324,49.296664,-126.260392,Tofino,100,55,33,1.68
373,337,49.432052,-125.840096,Tofino,100,55,33,1.68
358,404,49.308684,-123.480936,Vancouver,NA,NA,NA,NA
359,404,49.331012,-123.485208,Vancouver,NA,NA,NA,NA
359,405,49.333784,-123.45104,Vancouver,NA,NA,NA,NA
363,431,49.491564,-122.576664,Vancouver,NA,NA,NA,NA
365,414,49.4923,-123.16808,Vancouver,NA,NA,NA,NA
365,415,49.494972,-123.133776,Vancouver,NA,NA,NA,NA
365,416,49.497636,-123.099472,Vancouver,NA,NA,NA,NA
366,414,49.514636,-123.172224,Vancouver,NA,NA,NA,NA
366,415,49.517312,-123.137896,Vancouver,NA,NA,NA,NA
366,416,49.519976,-123.103576,Vancouver,NA,NA,NA,NA
366,428,49.551108,-122.69136,Vancouver,NA,NA,NA,NA
367,414,49.536976,-123.17636,Vancouver,NA,NA,NA,NA
367,415,49.539652,-123.142024,Vancouver,NA,NA,NA,NA
367,416,49.54232,-123.10768,Vancouver,NA,NA,NA,NA
367,418,49.547616,-123.038984,Vancouver,NA,NA,NA,NA
367,419,49.550252,-123.004632,Vancouver,NA,NA,NA,NA
368,417,49.567316,-123.077432,Vancouver,NA,NA,NA,NA
368,418,49.56996,-123.043064,Vancouver,NA,NA,NA,NA
368,419,49.572596,-123.008688,Vancouver,NA,NA,NA,NA
369,417,49.589656,-123.081528,Vancouver,NA,NA,NA,NA
369,418,49.592304,-123.047144,Vancouver,NA,NA,NA,NA
369,419,49.59494,-123.01276,Vancouver,NA,NA,NA,NA
582,412,54.32992,-124.243104,Vanderhoof,100,55,33,1.38
572,395,54.054224,-124.837408,Vanderhoof,100,55,33,1.38
559,411,53.814048,-124.16336,Vanderhoof,100,55,33,1.38
544,428,53.528272,-123.450104,Vanderhoof,100,55,33,1.38
606,423,54.897856,-123.942584,Vanderhoof,100,55,33,1.38
610,420,54.978252,-124.079544,Vanderhoof,100,55,33,1.38
543,386,53.379412,-125.01776,Vanderhoof,100,55,33,1.38
595,416,54.631816,-124.156792,Vanderhoof,100,55,33,1.38
587,421,54.468132,-123.9238,Vanderhoof,100,55,33,1.38
548,414,53.5776,-123.995264,Vanderhoof,100,55,33,1.38
609,424,54.967704,-123.919008,Vanderhoof,100,55,33,1.38
572,399,54.066936,-124.685616,Vanderhoof,100,55,33,1.38
564,405,53.90734,-124.41588,Vanderhoof,100,55,33,1.38
558,428,53.84086,-123.515776,Vanderhoof,100,55,33,1.38
575,407,54.158664,-124.397424,Vanderhoof,100,55,33,1.38
583,394,54.295964,-124.93592,Vanderhoof,100,55,33,1.38
606,407,54.849552,-124.562432,Vanderhoof,100,55,33,1.38
541,386,53.334884,-125.006848,Vanderhoof,100,55,33,1.38
589,400,54.4488,-124.739536,Vanderhoof,100,55,33,1.38
578,407,54.225536,-124.413152,Vanderhoof,100,55,33,1.38
561,399,53.821868,-124.626832,Vanderhoof,100,55,33,1.38
588,426,54.50488,-123.736728,Vanderhoof,100,55,33,1.38
551,385,53.554228,-125.099112,Vanderhoof,100,55,33,1.38
575,392,54.11136,-124.967768,Vanderhoof,100,55,33,1.38
585,423,54.429316,-123.837072,Vanderhoof,100,55,33,1.38
546,402,53.496916,-124.435384,Vanderhoof,100,55,33,1.38
559,426,53.857584,-123.596208,Vanderhoof,100,55,33,1.38
595,425,54.658228,-123.809888,Vanderhoof,100,55,33,1.38
549,401,53.560696,-124.488448,Vanderhoof,100,55,33,1.38
605,412,54.842692,-124.363584,Vanderhoof,100,55,33,1.38
606,421,54.891988,-124.020144,Vanderhoof,100,55,33,1.38
535,380,53.181624,-125.19716,Vanderhoof,100,55,33,1.38
583,395,54.299188,-124.897768,Vanderhoof,100,55,33,1.38
555,412,53.727824,-124.105448,Vanderhoof,100,55,33,1.38
530,368,53.029848,-125.613656,Vanderhoof,100,55,33,1.38
551,403,53.611436,-124.423744,Vanderhoof,100,55,33,1.38
588,408,54.4515,-124.427616,Vanderhoof,100,55,33,1.38
568,420,54.041312,-123.867424,Vanderhoof,100,55,33,1.38
573,402,54.098628,-124.577024,Vanderhoof,100,55,33,1.38
604,422,54.850312,-123.971176,Vanderhoof,100,55,33,1.38
576,414,54.202124,-124.135928,Vanderhoof,100,55,33,1.38
558,426,53.83526,-123.59144,Vanderhoof,100,55,33,1.38
589,421,54.512752,-123.933848,Vanderhoof,100,55,33,1.38
528,376,53.012536,-125.306552,Vanderhoof,100,55,33,1.38
607,412,54.887272,-124.3742,Vanderhoof,100,55,33,1.38
576,389,54.12384,-125.087272,Vanderhoof,100,55,33,1.38
574,392,54.089096,-124.96224,Vanderhoof,100,55,33,1.38
567,401,53.961812,-124.583072,Vanderhoof,100,55,33,1.38
587,424,54.476828,-123.808616,Vanderhoof,100,55,33,1.38
602,426,54.817312,-123.806168,Vanderhoof,100,55,33,1.38
816,400,59.497904,-126.156304,Watson_Lake,NA,NA,NA,NA
807,392,59.268872,-126.438128,Watson_Lake,NA,NA,NA,NA
811,398,59.379644,-126.20736,Watson_Lake,NA,NA,NA,NA
838,307,59.587156,-130.371,Watson_Lake,NA,NA,NA,NA
813,346,59.216988,-128.46596,Watson_Lake,NA,NA,NA,NA
825,371,59.586672,-127.485544,Watson_Lake,NA,NA,NA,NA
843,374,59.997128,-127.499424,Watson_Lake,NA,NA,NA,NA
816,388,59.453576,-126.67768,Watson_Lake,NA,NA,NA,NA
856,309,59.992044,-130.461856,Watson_Lake,NA,NA,NA,NA
842,320,59.737856,-129.847872,Watson_Lake,NA,NA,NA,NA
845,350,59.940648,-128.568912,Watson_Lake,NA,NA,NA,NA
839,374,59.9086,-127.467056,Watson_Lake,NA,NA,NA,NA
845,317,59.789464,-130.006584,Watson_Lake,NA,NA,NA,NA
831,353,59.644552,-128.317112,Watson_Lake,NA,NA,NA,NA
824,345,59.455416,-128.603344,Watson_Lake,NA,NA,NA,NA
822,353,59.445776,-128.240824,Watson_Lake,NA,NA,NA,NA
846,309,59.77258,-130.362984,Watson_Lake,NA,NA,NA,NA
838,364,59.845616,-127.896752,Watson_Lake,NA,NA,NA,NA
849,333,59.95266,-129.348008,Watson_Lake,NA,NA,NA,NA
820,364,59.447584,-127.748744,Watson_Lake,NA,NA,NA,NA
833,394,59.853172,-126.542904,Watson_Lake,NA,NA,NA,NA
816,384,59.438368,-126.851176,Watson_Lake,NA,NA,NA,NA
827,332,59.463568,-129.190512,Watson_Lake,NA,NA,NA,NA
823,369,59.534336,-127.55636,Watson_Lake,NA,NA,NA,NA
817,348,59.313932,-128.414048,Watson_Lake,NA,NA,NA,NA
834,336,59.635932,-129.080712,Watson_Lake,NA,NA,NA,NA
833,329,59.581968,-129.374488,Watson_Lake,NA,NA,NA,NA
827,346,59.525984,-128.586104,Watson_Lake,NA,NA,NA,NA
837,373,59.860312,-127.494736,Watson_Lake,NA,NA,NA,NA
839,370,59.892412,-127.642392,Watson_Lake,NA,NA,NA,NA
843,340,59.852292,-128.987872,Watson_Lake,NA,NA,NA,NA
839,332,59.727872,-129.299512,Watson_Lake,NA,NA,NA,NA
810,347,59.155072,-128.397672,Watson_Lake,NA,NA,NA,NA
842,328,59.775456,-129.500832,Watson_Lake,NA,NA,NA,NA
823,396,59.638704,-126.381312,Watson_Lake,NA,NA,NA,NA
839,363,59.863564,-127.948824,Watson_Lake,NA,NA,NA,NA
822,395,59.612824,-126.417608,Watson_Lake,NA,NA,NA,NA
823,393,59.627596,-126.512216,Watson_Lake,NA,NA,NA,NA
843,355,59.918116,-128.332752,Watson_Lake,NA,NA,NA,NA
825,373,59.594696,-127.3986,Watson_Lake,NA,NA,NA,NA
848,306,59.801668,-130.512648,Watson_Lake,NA,NA,NA,NA
847,348,59.976024,-128.674048,Watson_Lake,NA,NA,NA,NA
839,331,59.72328,-129.342904,Watson_Lake,NA,NA,NA,NA
817,393,59.494472,-126.467944,Watson_Lake,NA,NA,NA,NA
838,344,59.759872,-128.769088,Watson_Lake,NA,NA,NA,NA
823,334,59.3845,-129.068552,Watson_Lake,NA,NA,NA,NA
830,349,59.60524,-128.482104,Watson_Lake,NA,NA,NA,NA
819,394,59.542556,-126.439144,Watson_Lake,NA,NA,NA,NA
845,316,59.784656,-130.049944,Watson_Lake,NA,NA,NA,NA
844,303,59.699016,-130.602648,Watson_Lake,NA,NA,NA,NA
471,438,51.923864,-122.760616,Williams_Lake,100,55,33,1.14
453,431,51.503484,-122.938032,Williams_Lake,100,55,33,1.14
504,500,52.800036,-120.607448,Williams_Lake,100,55,33,1.14
459,453,51.692356,-122.170576,Williams_Lake,100,55,33,1.14
492,482,52.49558,-121.233288,Williams_Lake,100,55,33,1.14
491,439,52.3735,-122.807624,Williams_Lake,100,55,33,1.14
479,449,52.130184,-122.39344,Williams_Lake,100,55,33,1.14
502,507,52.768,-120.341888,Williams_Lake,100,55,33,1.14
488,464,52.366896,-121.880016,Williams_Lake,100,55,33,1.14
476,490,52.153152,-120.887264,Williams_Lake,100,55,33,1.14
508,507,52.902572,-120.359688,Williams_Lake,100,55,33,1.14
494,484,52.544508,-121.166432,Williams_Lake,100,55,33,1.14
483,450,52.222088,-122.372848,Williams_Lake,100,55,33,1.14
466,453,51.84898,-122.1974,Williams_Lake,100,55,33,1.14
501,480,52.693032,-121.33796,Williams_Lake,100,55,33,1.14
456,419,51.538384,-123.381504,Williams_Lake,100,55,33,1.14
485,479,52.332504,-121.31952,Williams_Lake,100,55,33,1.14
501,499,52.730892,-120.635192,Williams_Lake,100,55,33,1.14
492,468,52.465456,-121.748016,Williams_Lake,100,55,33,1.14
501,478,52.6888,-121.411864,Williams_Lake,100,55,33,1.14
484,493,52.33832,-120.802936,Williams_Lake,100,55,33,1.14
484,490,52.332464,-120.912952,Williams_Lake,100,55,33,1.14
460,457,51.724108,-122.03,Williams_Lake,100,55,33,1.14
492,458,52.442552,-122.115224,Williams_Lake,100,55,33,1.14
477,439,52.060544,-122.749184,Williams_Lake,100,55,33,1.14
448,444,51.424592,-122.451528,Williams_Lake,100,55,33,1.14
483,467,52.261724,-121.751744,Williams_Lake,100,55,33,1.14
448,450,51.439116,-122.236408,Williams_Lake,100,55,33,1.14
449,430,51.41148,-122.957112,Williams_Lake,100,55,33,1.14
479,457,52.149304,-122.10192,Williams_Lake,100,55,33,1.14
447,429,51.364168,-122.984496,Williams_Lake,100,55,33,1.14
495,466,52.528128,-121.832616,Williams_Lake,100,55,33,1.14
488,482,52.40596,-121.219712,Williams_Lake,100,55,33,1.14
473,450,51.998396,-122.333384,Williams_Lake,100,55,33,1.14
507,495,52.857772,-120.802408,Williams_Lake,100,55,33,1.14
479,502,52.243136,-120.45776,Williams_Lake,100,55,33,1.14
498,485,52.636184,-121.143032,Williams_Lake,100,55,33,1.14
495,477,52.55228,-121.427704,Williams_Lake,100,55,33,1.14
469,442,51.889256,-122.607536,Williams_Lake,100,55,33,1.14
506,498,52.841104,-120.687888,Williams_Lake,100,55,33,1.14
458,437,51.6307,-122.74316,Williams_Lake,100,55,33,1.14
508,512,52.9114,-120.173752,Williams_Lake,100,55,33,1.14
488,488,52.418148,-120.999352,Williams_Lake,100,55,33,1.14
479,487,52.214452,-121.006584,Williams_Lake,100,55,33,1.14
492,497,52.525328,-120.68104,Williams_Lake,100,55,33,1.14
493,453,52.45304,-122.302632,Williams_Lake,100,55,33,1.14
481,475,52.234432,-121.452088,Williams_Lake,100,55,33,1.14
498,504,52.672876,-120.441032,Williams_Lake,100,55,33,1.14
470,467,51.97066,-121.704592,Williams_Lake,100,55,33,1.14
460,439,51.680484,-122.679312,Williams_Lake,100,55,33,1.14
